Customer_ID,Actual_Churn,Predicted_Churn,Churn_Probability
0c13e6a1387935744137927e21f8301e,1,1,1.0
4022c7746fd4e2c8af7286813bafce6a,1,1,1.0
e20bce98ad9d54099742e4c7a707357d,1,1,1.0
808bea2f64001d41bfa67bac4a21e552,1,1,1.0
f8a228fe22a971a987fa8ee47615fc70,1,1,1.0
24edc44d12595169e786d081faa596fe,1,1,1.0
ed050009229e0ae62d319ea54c31251d,1,1,1.0
4b7927ca03141aba0f052838859ab420,1,1,1.0
05ccc50030ed653bdd5694e61831caac,1,1,1.0
1d26daa7da9869cc92025069ae98eb68,1,1,1.0
49365c66068162cfa8ea444ead263eeb,1,1,1.0
724c7f276079bbebf77c534a468e1728,1,1,1.0
865b6cbe9e28575d9caa8b2dfbee8130,1,1,1.0
431bb3ddaf57c5a64f90580df1351609,1,1,1.0
1a8b86de83dd0b1fb1c13b4539c5040c,1,1,1.0
e12839ee323b1c82c15a1c729181d746,1,1,1.0
3bd97d79feb083b315baa9545c76c84d,1,1,1.0
5c0cf90f1b0d8274edeb636b2ca133ea,1,1,1.0
e4c50306e6830df046be1c7d237b09d9,1,1,1.0
d9d0d5a7dc08a52c1d15aacf9f06dfe0,1,1,1.0
b34cb638051f90891c14f5f7848dce3f,1,1,1.0
18460927730d1468ad9e490cef8d94a9,1,1,1.0
b34cb638051f90891c14f5f7848dce3f,1,1,1.0
0ad99572e46a4f6311c94dd1e6df71ca,1,1,1.0
faf60d1008a80d7e557d762a3988860c,1,1,1.0
669f39a5a2d867dfa00eb2f884ec5609,1,1,1.0
fda3dd8715e800dfe1a50c4f0cf8f993,1,1,1.0
0730693fc1052761abce58340c5619d7,1,1,1.0
df67eec319fe0c9240d681e24450036c,1,1,1.0
c1e657b3fb2d3a0ea1b6e0a12674a56b,1,1,1.0
c069377b03270c9a64468673fd1e7001,1,1,1.0
2fc735565904e7dfdc7700c3b11ef2dc,1,1,1.0
446288cd43f570a20af32011574399de,1,1,1.0
1bb371ef8671b13e265942917f3679fc,1,1,1.0
7aaf1b8832cdd5ef1845a369e43a287d,1,1,1.0
37a736a704d2de572db217142aa4b92b,1,1,1.0
d5711656692a07151db05e0b0d18168d,1,1,1.0
aa13f5e551ed9dd0ebb927b161e40df0,1,1,1.0
05ff1a157e93cf0caf53b92ef0f1054d,1,1,1.0
f6069905f61b9357bf9f389dbd6e767b,1,1,1.0
b9eafd9d71cbfd4e0b0c48fcdce7738f,1,1,1.0
4c9814d1069ebfb8d34cbb807ade2892,1,1,1.0
1bcfbbb7b77f72d66ef122504cd61c9a,1,1,1.0
61a1ee4229b15b32d9ce0787b6bbf912,1,1,1.0
90dbaf5d68a0ef707ba48cc71cb27bd1,1,1,1.0
5cdb3749c8edee053b3c6845ef918fbf,1,1,1.0
1ae0e217878d6bbb0ca80d49795ec9c7,1,1,1.0
86d4465c867fa313996e82950cb1bb83,1,1,1.0
b34cb638051f90891c14f5f7848dce3f,1,1,1.0
babb44a9dc1c1198af444071a4d15226,1,1,1.0
0019baf3ed1242cd99b3cb592030446f,1,1,1.0
9958f821c9fbc023f7e3800d9c7f527f,1,1,1.0
1a48dbd5cc49dc74542bd008a684e247,1,1,1.0
e20c4871aa343db33d38bb71b6ab5564,1,1,1.0
075ded2164a5dbaa0a5791ad9f7018f8,1,1,1.0
9ca6298400dbc960a48a46aa6abd3db7,1,1,1.0
33cbb45bf256e3af97b599ba6a9db6ae,1,1,1.0
2a3efa216aa571b7e413c99d265884db,1,1,1.0
d31effda58494d3fe2679ee026272e23,1,1,1.0
3b9a13b1ea7b1f66d66977ce98a69303,1,1,1.0
b8b7efcf03a25dc68acd6f5a8f841314,1,1,1.0
b8ff9f1d201b7947078be7c4a697b548,1,1,1.0
42b48827d5143d0300db356f77e109d1,1,1,1.0
fe9669236c80dc54a96e397342137257,1,1,1.0
a7a9dac0ffc2ad56c66a1b08d53d0e51,1,1,1.0
27df8d030f839345fb2adab3bf1916a7,1,1,1.0
77a91a650951df7dc667b9c2615fcda1,1,1,1.0
faf60d1008a80d7e557d762a3988860c,1,1,1.0
e8948a5469344e9ad0dfcacbb705f709,1,1,1.0
94e879fc8105350a7f40068b88b738d9,1,1,1.0
e12839ee323b1c82c15a1c729181d746,1,1,1.0
b5e214e0bbaa203991143fe6bc9776c2,1,1,1.0
70928f7ba4a45d94bc2add22d3a96806,1,1,1.0
feec14eacae4e326ec1f4cc74f17a925,1,1,1.0
dabada9808d78232dce891b78241aae8,1,1,1.0
e2db0f7f137d0f89cc6b4d31d3c800be,1,1,1.0
1a172b1bac614d36a1a13253028f2ba4,1,1,1.0
5ccf50768ea349261f93ce6658f115be,1,1,1.0
3da39e327b404233fc44083454f597ac,1,1,1.0
4d456153f156b6225f7da69e8d103c58,1,1,1.0
b246e9882159161f18e310d1e106b729,1,1,1.0
8b5d236ab7d880c90ef0f40892ea3f88,1,1,1.0
1a8b86de83dd0b1fb1c13b4539c5040c,1,1,1.0
13f7bc4b4ceb55e93cbe3a6b37e6b806,1,1,1.0
60121a261348ab09ee0804310c96f4fe,1,1,1.0
e9c1d5256dce38e1e2d491b987bbea1a,1,1,1.0
f8a228fe22a971a987fa8ee47615fc70,1,1,1.0
86d4239a622874b4803a940ae83d1b42,1,1,1.0
abe2a2f9cbc15caaebc51b9037c7cf6d,1,1,1.0
839492301e7c2d24c02c89315f307e39,1,1,1.0
f19a9d7054ab206800c0b852425a4726,1,1,1.0
ed56acbf1db880d932004d626fb3363f,1,1,1.0
0a1f947ce271cc7dae7ef9ca7f71f422,1,1,1.0
fe62efe11b4cb82e21e69a59ced18cac,1,1,1.0
dd23036aaebf4516466f24f1eaca19b6,1,1,1.0
1bcfbbb7b77f72d66ef122504cd61c9a,1,1,1.0
4fb528b672bc41ab7d41f7f89514b6ba,1,1,1.0
e20c4871aa343db33d38bb71b6ab5564,1,1,1.0
0a29c8f0b27a65adb39086c18dbbe9b5,1,1,1.0
fc1109847dbb7451332281217eb5e8cf,1,1,1.0
e4c50306e6830df046be1c7d237b09d9,1,1,1.0
c4c28950d416338e07fb913d45de0607,1,1,1.0
1e17803d22ea89ed2604fe8b53dfc660,1,1,1.0
c9c069708535084ed251ff72ebb1b197,1,1,1.0
0ae264698cff77e0b05ee0318046c96e,1,1,1.0
9abc34ceb3bf616600f1f3ed012c85db,1,1,1.0
c0776621cd2c6c8ae4a2fe26e52ef3da,1,1,1.0
2b382ba7ef9f48adf5d6caffda9f2149,1,1,1.0
26a5c8aa93a5caa4b6899c3b269279a0,1,1,1.0
32fb1dfb29c315c3452172bc66965df5,1,1,1.0
c2c6f4f465a1f9afb51d75208e9927dd,1,1,1.0
592a11fc556136382edb9420a34c520c,1,1,1.0
a2e7d740efa8d0ba31f69bdbe9d4e9c0,1,1,1.0
8ee0f92f239c4546be2630c3a5a38995,1,1,1.0
2c682f10f5d27dc83fa5ad3f67666205,1,1,1.0
1c8c93e4ea782d4ecbbcaf478f3644e2,1,1,1.0
e0da3af15a12402ea9ef3d968af98385,1,1,1.0
d29fe4478ce2c571337f5f4ad09f3f15,1,1,1.0
808bea2f64001d41bfa67bac4a21e552,1,1,1.0
227d8b01b63ecad93fae3a2855f8b9cd,1,1,1.0
572afcf7813848b2486aa62577f4503a,1,1,1.0
d0a6f71671571ed83b2645d23af6de00,1,1,1.0
1c15c509b1e9a1a9a63121c26f2cdf6a,1,1,1.0
0019baf3ed1242cd99b3cb592030446f,1,1,1.0
327aac5866baf2bfe6a14c359a515aa7,1,1,1.0
9d9b57c99273891ac6ecc4becca612fc,1,1,1.0
ce687bf801210b1d1e094f0a0c9fd4cc,1,1,1.0
1fdf2e190a348d07b187b6b14b55b521,1,1,1.0
4906768af2883ae2f9892c78f84874f0,1,1,1.0
a5269bcab8d383e4fe484889abf43dfd,1,1,1.0
5b0589511a3581ab788c02cd8161258f,1,1,1.0
11c71090b118194cea76b49872ce7152,1,1,1.0
c3226d0d236d299e086dc2219dfe326d,1,1,1.0
207d0b1a0fe18c941aeffbdbfd2e61ce,1,1,1.0
d16c9eac51633c58f669a337a9a4e0c9,1,1,1.0
66757652fb2b8e9e82dcc72bb7ce811e,1,1,1.0
268841880c5a87fee0d228ea73ddcd56,1,1,1.0
3f649cc6d6ca1a88f9493be26f8e9395,1,1,1.0
703d4c3c2da25db1db43cd8a42d7b911,1,1,1.0
a81a3d6efae8a0a620852d20898950b9,1,1,1.0
424646acdd511495e928a3c2502b561c,1,1,1.0
12b5f3733bf9ed9fe097c7c8c43a37d8,1,1,1.0
b96aa3a8655203318c6b853dbdb0ceb7,1,1,1.0
e39fde64d8a67b1906b8c6502895edbc,1,1,1.0
c21213dadc199040c1706baccae49cb8,1,1,1.0
8e6611c7e3c5df0ddd1c979488737e43,1,1,1.0
acc790aa776c1bc6261925663d9e1b7d,1,1,1.0
17c0d9897c434e2df476e2a74405c644,1,1,1.0
2b93bdc6c9c41d10eaff63f7a27fa280,1,1,1.0
419a41537346b02f27486eda330487ac,1,1,1.0
946b1ca5f573dd65063478624d2e95e3,1,1,1.0
4bcf41c833380b4fa7dd142ddae433de,1,1,1.0
e9a9e60eb6bae5e8c7c4c1b74ac0e8f4,1,1,1.0
3c95a82ab6522e85d1759dc696b80e6a,1,1,1.0
547886dab065e36d533e4fd790c4e7b7,1,1,1.0
35a20428ff2b61563bcd48676c037afe,1,1,1.0
4bcf41c833380b4fa7dd142ddae433de,1,1,1.0
82c40fc8730485580fb159da7376fb5c,1,1,1.0
0019baf3ed1242cd99b3cb592030446f,1,1,1.0
c68bb56107c010ba795083dfdb4a9d5e,1,1,1.0
3778d6ab40763ed13bb281bd32f77394,1,1,1.0
a53fec91b28d8d3cafcec7a054aca44b,1,1,1.0
89429ee1e0b835b19cf402489c7aaee4,1,1,1.0
9ca6298400dbc960a48a46aa6abd3db7,1,1,1.0
c6694f2ab13a5212f4e1d0071fe48c3b,1,1,1.0
aa13f5e551ed9dd0ebb927b161e40df0,1,1,1.0
56c5b7ee7f8f538dfe3fa00589927a4d,1,1,1.0
20c0aacd1b35a4215d500f0b922f55cd,1,1,1.0
7714fbf451e730647083f9c24e35c8e5,1,1,1.0
bd5486b92fbfba419ab9c2126c05a9b4,1,1,1.0
9bd7cc1ce2b4405ce9ad12e82683781f,1,1,1.0
a1fce02507c46fb3686c7b880efc5b0a,1,1,1.0
f412178ff85152bffd0dbad076928e0b,1,1,1.0
f8a228fe22a971a987fa8ee47615fc70,1,1,1.0
a5d69edbd7b9423eae3e09901f0d8949,1,1,1.0
ebdfd787bb9d8140330bdfbe6185a442,1,1,1.0
a2933fc8c7842d679aee378c05763fb8,1,1,1.0
187c11a5cfd44cb9d003e695472dab4d,1,1,1.0
84604d4915f1cab2ecd2c228cad893aa,1,1,1.0
7b6d67693a683bdf45c7c247015905c8,1,1,1.0
1c7b828fa8bec7a16f095e072d7178ee,1,1,1.0
8075d27cbca2310bd389408df464ccc4,1,1,1.0
1f7d45b2bcd16883507535288d3de02b,1,1,1.0
a8e3049bda65bc0cecb0fe798e0adaef,1,1,1.0
108517c62389410cf9398e0d450cd7d9,1,1,1.0
b08ba7f16bc5916059a55bded9208097,1,1,1.0
92e3d2e5da85e2ff522cf1dff5ed1f19,1,1,1.0
572afcf7813848b2486aa62577f4503a,1,1,1.0
2a2ca2d22cd49dc9228ccedf54f9e75c,1,1,1.0
fa7cc947a4e0abbc1f6cc7a2260ca907,1,1,1.0
60e61f5a867c2750def17a5812d21380,1,1,1.0
874704a930e3c7bd4c5b2bf8301c83db,1,1,1.0
e12839ee323b1c82c15a1c729181d746,1,1,1.0
6cc0c368d72887e3e9fbd5e9d169c6fc,1,1,1.0
24b068604793bb80d5391d74e6389b19,1,1,1.0
fc69fd19f5403d81bd45e1660b2e11cc,1,1,1.0
1c8c93e4ea782d4ecbbcaf478f3644e2,1,1,1.0
ecfe69444a209b52896d1047c6521d32,1,1,1.0
566f97bcf8fd531c203ed6a5e8089817,1,1,1.0
0554e81b2824a40977606cfb82205a1a,1,1,1.0
7fbc0bf4c676cd806e56c5ca92064adc,1,1,1.0
4b983f74728b1a7efc04fa33fd73c578,1,1,1.0
c60599466a649b339f3cde045368d823,1,1,1.0
9b870ff4fb5083f95bb301d05a2bba77,1,1,1.0
60121a261348ab09ee0804310c96f4fe,1,1,1.0
0957741efe88eab5ecee6f844067375a,1,1,1.0
a22ef10dd7dc76ce21bdd65dfc49f122,1,1,1.0
b1f26578b20fad578ac496c3bab06131,1,1,1.0
2ffae69953bea67f0e8cecbb5b83450c,1,1,1.0
6c46c079119b1fd5ce5bd3d14834f1d8,1,1,1.0
55cccfafc260bf75d27ebceddd631808,1,1,1.0
4177733709074219524b95aab218529a,1,1,1.0
3f5b564c4420a5157f5a385c0112dc14,1,1,1.0
e73c7ab44605de043470eacd6473c6e6,1,1,1.0
7ab4bf4878d8f7661dfc20e9b8e18011,1,1,1.0
e561f1d90dd8fa93f7cb9dc17d4183eb,1,1,1.0
e2e25e7f8514e6a12fc1de9013dceb27,1,1,1.0
282e43fe1dc094f2972f64a88e8ffa8e,1,1,1.0
1c15c509b1e9a1a9a63121c26f2cdf6a,1,1,1.0
22dc23342f14ea066c71cc3778c0a10c,1,1,1.0
a53cfe6f2c808a0328e0d202a128bd9c,1,1,1.0
449e22add96b06e73b7ac17eca729b35,1,1,1.0
2558eceb697bc072331a3b2aadfbadcf,1,1,1.0
7e3cc2a0bcc05c25787251527e7b7a10,1,1,1.0
78e54b326594401c732fc2ace4e40636,1,1,1.0
81a9bf15e42fe68b66a924f921d36eb2,1,1,1.0
86431925d0cdd9a83775efd50dd8d390,1,1,1.0
efe322039e59d2f1d0fe9c10969c2199,1,1,1.0
00d7c1ccd3efa5e0fe4470e1c4313c5c,1,1,1.0
1c07e3647fa6caddd1bb6f0a9691556f,1,1,1.0
a955c76505954c395ffd0ca85f473801,1,1,1.0
d8346d0fe3e377a2c9a73f66642aaf7c,1,1,1.0
9587c61d5ea4bf49315802b92e2a7d3e,1,1,1.0
a5d69edbd7b9423eae3e09901f0d8949,1,1,1.0
d11540abe0b8b53ad5e17e73bd5565dd,1,1,1.0
a146300057ceb4bbb7117c7dc9ebb43c,1,1,1.0
ed37cfa026c212660ce235b69eef578b,1,1,1.0
c0776621cd2c6c8ae4a2fe26e52ef3da,1,1,1.0
41e52907c75e443716fb8e854fe6b6f4,1,1,1.0
8fbf1960ad3a3d712ab35f970f3d6c57,1,1,1.0
9e103b8fd0ce44d659a4c20914b027c0,1,1,1.0
a8146575b5250126bbf358edc7b1d18f,1,1,1.0
075ded2164a5dbaa0a5791ad9f7018f8,1,1,1.0
1c07e3647fa6caddd1bb6f0a9691556f,1,1,1.0
76fb00f3a1a1c329dc0dd35f24019929,1,1,1.0
b061d115ed050c8c182fd39d0dc4bc19,1,1,1.0
8631a936e61581fb0c623918c499a4d8,1,1,1.0
3f0f6cd09eea2463fb00f3a0107d484a,1,1,1.0
424646acdd511495e928a3c2502b561c,1,1,1.0
595c1560421cb312ba6c6e1e695386aa,1,1,1.0
0604d11c857f800718f48caa700756b0,1,1,1.0
be3c7fcffe32b94c2b5a6b7891482651,1,1,1.0
4526e5631088c334974ac5e2bbb62e76,1,1,1.0
d29fe4478ce2c571337f5f4ad09f3f15,1,1,1.0
feec14eacae4e326ec1f4cc74f17a925,1,1,1.0
8d2533a90c96a7ac5e8becf193a19e8b,1,1,1.0
d9d0d5a7dc08a52c1d15aacf9f06dfe0,1,1,1.0
286234cad3d6506e3020da6b2638337f,1,1,1.0
ff3f1295f7296db51b94c012122a23b1,1,1,1.0
1bb371ef8671b13e265942917f3679fc,1,1,1.0
df67eec319fe0c9240d681e24450036c,1,1,1.0
aaa7ca7ca76b632795dcc7a80097bae1,1,1,1.0
3da39e327b404233fc44083454f597ac,1,1,1.0
44fec0c13f5fecf593f3bdf7456fcce8,1,1,1.0
faf60d1008a80d7e557d762a3988860c,1,1,1.0
d74c00d93847e81d6773d0577f31867c,1,1,1.0
f8c4836acdc47640dc637cc72c7c2b14,1,1,1.0
7ff68cfec6cdadd370b9fb5bbbea27d0,1,1,1.0
5ff3c45edc8c4ca33bb81dc03c4cfe4d,1,1,1.0
d7560fc747c4278ab276dfe1d0bb872b,1,1,1.0
8b5d236ab7d880c90ef0f40892ea3f88,1,1,1.0
2af2b93dce7fd047e29ddbffbf10b92f,1,1,1.0
11f3abc52f03e8b375169bb20db44c51,1,1,1.0
c6ab4d3e42d23a7a784211fc4a25abb6,1,1,1.0
e8574f98214ef6d8a7162a1337662d99,1,1,1.0
f652b01cd454785771102036a620ce68,1,1,1.0
1fdf2e190a348d07b187b6b14b55b521,1,1,1.0
06a2852eff94452253ff5756bcaec7a4,1,1,1.0
48cd821867e768dd376da9fa9b9a3063,1,1,1.0
b8b7efcf03a25dc68acd6f5a8f841314,1,1,1.0
80d5382bbd1bd1755a3c00e65bfb2199,1,1,1.0
853676105d2f1710de3c3d153ed22e3b,1,1,1.0
48cfc269f12b3ab04b09a2ffff2f6d22,1,1,1.0
e483f177c8f9d12d4b5dcd82110fab8b,1,1,1.0
66757652fb2b8e9e82dcc72bb7ce811e,1,1,1.0
38f62c2f7820916f28c546c49bf14273,1,1,1.0
22dc23342f14ea066c71cc3778c0a10c,1,1,1.0
a81a3d6efae8a0a620852d20898950b9,1,1,1.0
412c6def4e39a6994b769e6ffa03abb4,1,1,1.0
16e56a3aa41950979dede5650f6915fe,1,1,0.9966666666666667
fcca3d1dd9918b3fab17c59ace6eb9c2,1,1,0.9966666666666667
9ef85411394b3b76a473db8c5cee8780,1,1,0.9966666666666667
867363e7133bc250e8add7e57c2eb3ce,1,1,0.9966666666666667
f7c8c026539ab46f70a77f30efb292ba,1,1,0.9966666666666667
3e34b4ceb0b57593f20f1c41f02abc3a,1,1,0.9966666666666667
b18b5be050f94c50c05400cb30ea39ee,1,1,0.9966666666666667
592ec7c2977476a6f3cea59f5d93a9ab,1,1,0.9966666666666667
44abdc0582ca8c1ea1babd3e9e8aaf2d,1,1,0.9966666666666667
babb44a9dc1c1198af444071a4d15226,1,1,0.9966666666666667
ef7700ac9ce4e557e38dc371a2578738,1,1,0.9966666666666667
d3603ac2e8c8f2ef2d109573ab9e4583,1,1,0.9966666666666667
d52b00b6ced448ec958fc30d8115aa01,1,1,0.9966666666666667
50789a6eff5aca7aadf76a199fed22d2,1,1,0.9966666666666667
82d8f802eebad412019959afd98e23c9,1,1,0.9966666666666667
7d58bcd893bb0973a8453579543c5b2e,1,1,0.9966666666666667
a32578095b618e3971b858efa89a5486,1,1,0.9966666666666667
04a569f03e117dd452062773263bb7ec,1,1,0.9966666666666667
bb601acdc51af77a1efe47cdda0af45b,1,1,0.9966666666666667
ee60fad40a7f445fc7569c5639a897cc,1,1,0.9966666666666667
ad7b1c74f5e686d167a7463d0464fadf,1,1,0.9966666666666667
29f891649bc098e1f0780d4cbf170965,1,1,0.9966666666666667
145264a2e24a247b20bbf1f99f14e209,1,1,0.9966666666666667
23debd66ac94c696bdbecc40930a518e,1,1,0.9966666666666667
afb737546d35b3efbf00a216002e9583,1,1,0.9966666666666667
5b2523cb913d5019eb2cb426602285df,1,1,0.9966666666666667
ee88ef2638a666037afe5bfb1b1d74a0,1,1,0.9966666666666667
558c71fa94bce1f664e32869893579db,1,1,0.9966666666666667
1b5125add0151708a81564406b36937b,1,1,0.9966666666666667
8ca38f2f7cbfa2892d41c36b1838d597,1,1,0.9966666666666667
b08ba7f16bc5916059a55bded9208097,1,1,0.9966666666666667
794c70a036e20671cd5a5ff60904ce82,1,1,0.9966666666666667
aa808f951f120d1d05a86f495b3934ec,1,1,0.9966666666666667
4f30db1634ac9dc2087423938562c82a,1,1,0.9966666666666667
16424f3adf4de03120e9102a897a21ff,1,1,0.9966666666666667
12291e37e9f72fdfc8bb547e7182b045,1,1,0.9966666666666667
ee60fad40a7f445fc7569c5639a897cc,1,1,0.9966666666666667
030705cedd79f865f984342c1dc5aa3e,1,1,0.9966666666666667
3c0726409aa739215c00ede8977d502b,1,1,0.9966666666666667
1338504aeea313b80cba5d300d8cf3b4,1,1,0.9966666666666667
6716ccc42eeab60171509bb37bf19a5f,1,1,0.9966666666666667
3e34b4ceb0b57593f20f1c41f02abc3a,1,1,0.9966666666666667
2c682f10f5d27dc83fa5ad3f67666205,1,1,0.9966666666666667
71c10ded80c2c59df2b9c93bddea8d9f,1,1,0.9966666666666667
a928278e3f8b06da849e45814e2c75df,1,1,0.9966666666666667
b871b1f6d182ac4eadb982aaf4fb4f29,1,1,0.9966666666666667
df7e1e5c6803ac5ab5610f72fa52cf3b,1,1,0.9966666666666667
e0a754354489e3eadc2cf5518fc883d3,1,1,0.9966666666666667
0a20a78fbcaa0a562612cfce25f08708,1,1,0.9966666666666667
8e58e0b09d9f685cea4c28a6c119a5f4,1,1,0.9966666666666667
adfd1f7a9f63b999f793014da53cb0aa,1,1,0.9966666666666667
a040164f862959cc8b85e5fd636b9831,1,1,0.9966666666666667
ef869962e9df9550a91ed6e929b350b2,1,1,0.9966666666666667
acdf693a0520c1f28b8d36b1862d4c0d,1,1,0.9966666666666667
2439cff68d544f3219af8b2313dc8d07,1,1,0.9966666666666667
7445a5046464de3350c5b7645f7c2523,1,1,0.9966666666666667
14cc98fea7979ce8be2497f10789c6e5,1,1,0.9966666666666667
10e6828ddd62cbcf687cb74928c4c2d2,1,1,0.9966666666666667
e0146123a8b3279abaa52b22c4735231,1,1,0.9966666666666667
65cb91b93ad5b39b874e5defd8f96952,1,1,0.9966666666666667
2fc735565904e7dfdc7700c3b11ef2dc,1,1,0.9966666666666667
376da95acb4e6644932388ee6c4db0e9,1,1,0.9966666666666667
1b19a8ab2fb494105f3c4827bfed84d0,1,1,0.9966666666666667
6556c853aa3703525ecaeaf3c59c381e,1,1,0.9966666666666667
cfe53ea9433504883086fc113f19bf3d,1,1,0.9966666666666667
38f62c2f7820916f28c546c49bf14273,1,1,0.9966666666666667
32a1d3b148f675e9e9f657560c2c9e80,1,1,0.9966666666666667
4a535c3e9b9fa1a8070e252d6fb86c89,1,1,0.9966666666666667
020b2cf4fda97d9000b00374ad959786,1,1,0.9966666666666667
02f1bc2cf106817fb150c4e6a4c6592e,1,1,0.9966666666666667
3d109fddcf4b6f2cbe2fb04f42b3225d,1,1,0.9966666666666667
98f137e8a8f548b4a5d5e5d3d66aeb83,1,1,0.9966666666666667
62e2a25abfc3a447996984ab9c3452b2,1,1,0.9966666666666667
d3b5297e5580ecaf1e31044f5cdcf3c2,1,1,0.9966666666666667
7c5619161c782c71460360a428497398,1,1,0.9966666666666667
b59e36cd4db55e60a07c642a369a59eb,1,1,0.9966666666666667
9a0496da0ef4a81c51856802af3cc58e,1,1,0.9966666666666667
2409cecfdf0b973690c9d16ede718182,1,1,0.9966666666666667
533a39e79bb7e1d759e5c3804d85d005,1,1,0.9966666666666667
840a9d67e3492d37103d2a82fe72715f,1,1,0.9966666666666667
6b68203510e5ed786833a8dd7fbc27e5,1,1,0.9966666666666667
418ff1b9c345c7d933b940e331895849,1,1,0.9966666666666667
cf8b77b2c91626b5aab8cd386c2e1a6e,1,1,0.9966666666666667
0c6cd9e51d6ac4742179ccdb51277f53,1,1,0.9966666666666667
86431925d0cdd9a83775efd50dd8d390,1,1,0.9966666666666667
336c3b8de4aaa7f3e7a20c79a6aaf1ed,1,1,0.9966666666666667
22dc23342f14ea066c71cc3778c0a10c,1,1,0.9966666666666667
efe322039e59d2f1d0fe9c10969c2199,1,1,0.9966666666666667
7ffc4c924caa3a403b9305773a272544,1,1,0.9966666666666667
ba152a8eb68c445b242ea9a78d6e6515,1,1,0.9966666666666667
87b4182f656baf828332b1f39ec01709,1,1,0.9966666666666667
32a1d3b148f675e9e9f657560c2c9e80,1,1,0.9966666666666667
dd8efe4b1673744f7fac940a617044c4,1,1,0.9966666666666667
e4ede24770191fa99cd94e6ea4364ada,1,1,0.9966666666666667
c3f70ecdad7a21621ba5b5d73b2a7713,1,1,0.9966666666666667
86379ba7801a9028e6cc903566d8fbdc,1,1,0.9966666666666667
c31affc17e4e629da2a0ee488fe04ff6,1,1,0.9966666666666667
f8c4836acdc47640dc637cc72c7c2b14,1,1,0.9966666666666667
c91429ebb43af797b22a4c9b671c83b1,1,1,0.9966666666666667
ca21595940ec595765b07ca2e6f321f4,1,1,0.9966666666666667
24b089506304487b1c5bf2c4f3364eed,1,1,0.9966666666666667
0f26ec5c55b16341d7f9d7ac4ce9c2d2,1,1,0.9966666666666667
ff4bcf45e204cd64f43f96dc4dd20225,1,1,0.9966666666666667
8b0043e42290a695e99fcfe09e9ef303,1,1,0.9966666666666667
ff4bcf45e204cd64f43f96dc4dd20225,1,1,0.9966666666666667
17804f8577f09c69f0a9687f5f35753d,1,1,0.9966666666666667
53fb70a38f7fdb4e2219138135a6e9b7,1,1,0.9966666666666667
846c1ecf5fd0d8db433c14b87fa8d460,1,1,0.9966666666666667
2401a4c3c9eb97cc3465d7e076b4c4ff,1,1,0.9966666666666667
fe683d8062ef99d594238099a21fb793,1,1,0.9966666666666667
17804f8577f09c69f0a9687f5f35753d,1,1,0.9966666666666667
52d65a4330270c13ba1f0a0a2016281e,1,1,0.9966666666666667
d7db0b6f006650a3442d2c8c51137938,1,1,0.9966666666666667
fe69a356bcd170da1d8e441bc02b8a06,1,1,0.9966666666666667
6cc3ee33510248bf292948e55f31f309,1,1,0.9966666666666667
15e0db12cbbd8a76a037626691775c4b,1,1,0.9966666666666667
533b178f5550485f0c03dad9400ed669,1,1,0.9966666666666667
36a06865c50ed1bd688b7e83b8d4aa2d,1,1,0.9966666666666667
983dde03b2916c466d4bef0b81b3b752,1,1,0.9966666666666667
562f558f3437590644343977fe9e523c,1,1,0.9966666666666667
1cf76425d13b105ef89ac9698de8f0e0,1,1,0.9966666666666667
5e13894de67bf84cf7e39c20a51f014f,1,1,0.9966666666666667
7d9020b79ee9a40855d912b3a55cff30,1,1,0.9966666666666667
10f46ee2f7a50ea488c514d3478b1824,1,1,0.9966666666666667
ee88ef2638a666037afe5bfb1b1d74a0,1,1,0.9966666666666667
bc3e8d54405e5f12d39dcbb84c21f8a4,1,1,0.9966666666666667
fb7dcb0f4e0dc4ee54874eab2607c4da,1,1,0.9966666666666667
a040164f862959cc8b85e5fd636b9831,1,1,0.9966666666666667
f651331699220af1ae3f42f45151eb3e,1,1,0.9966666666666667
566f97bcf8fd531c203ed6a5e8089817,1,1,0.9966666666666667
c9563809a965bcea59d343e3dd98d44c,1,1,0.9966666666666667
5e13894de67bf84cf7e39c20a51f014f,1,1,0.9966666666666667
030705cedd79f865f984342c1dc5aa3e,1,1,0.9966666666666667
baedced271bf9aa7ba21ea26c3c2b0bc,1,1,0.9966666666666667
e14f54bf02d4e6142827ac2fd319c78d,1,1,0.9966666666666667
36f21cc17a6b4c6e203b3eda888a9789,1,1,0.9966666666666667
f8554b3d2c778baf35cb4562feaab7a5,1,1,0.9966666666666667
2cacb822734440f9eae83a611b70059f,1,1,0.9966666666666667
cf58098e7524afcc62df78abaf02a1ab,1,1,0.9966666666666667
d7560fc747c4278ab276dfe1d0bb872b,1,1,0.9966666666666667
217679f4b492a47243e013d42f1f4ddc,1,1,0.9966666666666667
a63978b733f8d999bf341315a5fd9fd5,1,1,0.9966666666666667
60e7f0506d2b639bcf9720c7a2993651,1,1,0.9966666666666667
1b5125add0151708a81564406b36937b,1,1,0.9966666666666667
39d790ca48ae780dac2450a7621b429a,1,1,0.9966666666666667
2409cecfdf0b973690c9d16ede718182,1,1,0.9966666666666667
5d9b6f69b7da31dc3456cb45a4005116,1,1,0.9966666666666667
5e8cdb45fcc75841d5e0c1be072ac2a6,1,1,0.9966666666666667
1d4a665170914d996d3fb78069495516,1,1,0.9966666666666667
